source,text,label
zaytung,Göç İdaresi Başkanlığı'ndan Türkiye'ye Yerleşmek İsteyen Yabancılara Önemli Hatırlatma: ''Uyuşturucu kaçakçısı olmayanlar da başvurabilir...'',sarcastic
zaytung,Motokuryeyi Öldürdükten Sonra Elini Kolunu Sallayarak Türkiye'yi Terk Eden Somali Cumhurbaşkanı'nın Oğlu: ''Verilmiş sadakam varmış. Kazayı gerçek bir devletin sınırları içinde de yapabilirdim...'',sarcastic
zaytung,"Merkez Bankası Tarafından Basılan Yeni 200 TL'lik Banknotlara, 7 Dolar Bile Etmedikleri Alıştıra Alıştıra Söylenecek...",sarcastic
zaytung,"MHRS'de Randevu, Hastanede Doktor, Eczanede İlaç Bulmayı Başararak Tüm Etapları Eksiksiz Tamamlayan 2023'ün Başarılı Hastaları, Plaketlerini Sağlık Bakanı Koca'nın Elinden Aldılar...",sarcastic
zaytung,"EGM, Ülkede Dolandırılabilecek Kadar Birikimi Olan Son 14 Kişinin de Paralarını Fatih Terim Fonu'na Kaptırmasının Ardından Dolandırıcılık Şubesini Kapatma Kararı Aldı",sarcastic
zaytung,"20 Yıl Önce Emekli İkramiyesiyle Ev Alıp Maaşıyla Üniversitede Çocuk Okutabiliyorken Şu An Marketten Beyaz Peynir Alamayan Muzaffer Yiycek(68), Futbolcuların Enayiliğine Şaşırıyor: ''İnsan soyulduğunu nasıl anlamaz?''",sarcastic
zaytung,Meteoroloji'den Kritik Uyarı: ''Seneye %80'iniz kredi kartı yüzünden icralık olacak... Ha bi de hafta sonu yağmur var...'',sarcastic
zaytung,"Üç Haftadır Alışveriş Sitelerinin ''Şahane Kasım'' Bildirimleriyle Sınanan Merve Araz(28), Kartında 167 TL Kaldığını Anlatmanın Uygun Bir Yolunu Arıyor...",sarcastic
zaytung,"Hangi Taşı Kaldırsan Altından Ayrı Bir Dolandırıcılık, Zimmet, Mafya, Rüşvet, Kara Para Aklama Hikayesinin Çıktığı Türkiye'nin Ekonomide ''Kör Tuttuğunu Öper (KTÖ) Modeli''ne Geçtiği Açıklandı...",sarcastic
zaytung,"Geçen Yıl Almadığı Her Elektronik Eşya İçin Pişman Olan A.K(28), Teselliyi Yine Troy İndirimlerinde Buldu...",sarcastic
zaytung,"Yeni Alarko Kombinin Evdeki En Havalı Eşya Olduğunu Fark Eden Nihan Gülrüz(34), Kombiyle Uyumlu Salon Takımı Sipariş Etti...",sarcastic
zaytung,"TÜRK-İŞ, Kasım Ayında Kombi Yakmak İçin Gereken Minimum Aylık Geliri 48.600 TL Olarak Açıkladı...",sarcastic
zaytung,"Güzellik Merkezlerinde Dönen Parayı Fark Eden Hazine ve Maliye Bakanı Mehmet Şimşek, Devlet Erkanının da Katılımıyla Saç Ekim Merkezi Açtı...",sarcastic
zaytung,"Anayasa Mahkemesi Tartışmalarını Çok da Bir Şey Anlamadan Takip Eden Onur Ağbaz(41), 7 Yıl Önce Banka Kredisiyle Aldığı Eve El Konulduğunu Henüz Fark Etmedi...",sarcastic
zaytung,"Ara Eleman Sıfatındaki 3-5 Fenomeni Harcayarak Türkiye'yi Kara Para Aklamada Gri Listeden Çıkarma Mücadelesi, Renkli Simaların da Katılımıyla Tam Bir Görsel Şölen Havasında İlerliyor...",sarcastic
zaytung,Açılalı 2 Hafta Olmasına Rağmen Henüz Kimsenin Kara Para Aklama Teklifiyle Gelmediği Güzellik Merkezi'nde Sabırlı Bekleyiş Sürüyor...,sarcastic
zaytung,Adalet Bakanlığı'ndan Üniversite Öğrencilerine Müjde: ''İhtiyaç halinde cezaevlerini kolaylıkla KYK yurduna çevirebiliriz. Bir tabela değişikliğine bakar...'',sarcastic
zaytung,"Engin-Dilan Polat ve EGM İşbirliğiyle Düzenlenen ''Kara para aklamada amatör yaklaşımlar - Tiktok'u neden bırakmalıyız?'' Sergisi, Hafta Sonu Boyunca Otomobil Tutkunlarını Ağırlayacak...",sarcastic
zaytung,Cumhuriyet'in 100. Yılı Vesilesiyle 29 Ekim'de Dolar'ı Kısa Süreliğine 24 TL'ye Düşüren Google: ''Sevdiyseniz her milli bayram yapalım...'',sarcastic
zaytung,Beş Aydır Kapı Kapı Dolaşarak Verdiği Emekler 30 Saniyede Çöpe Yollanan Mehmet Şimşek: ''Neyse ya bana da bir gezme oldu...'',sarcastic
zaytung,"''Sosyal medya fenomeni, yakın çevresini 100 milyon lira dolandırıp kaçtı'' Haberi, Hayatı Sorgulattırdı: ''Yakın çevremi en fazla 5000 lira dolandırabiliyorum...''",sarcastic
zaytung,Bu Hengamede Hala Kapı Kapı Dolaşıp Para Bulmaya Çalışan Mehmet Şimşek İçin 3 Günlük Yas İlan Edildi...,sarcastic
zaytung,"Rapor: Shit Coin'e Yatırılan 100 Dolar, Bu Kış Doğalgaz Faturasını Ödeme Konusunda Yapılan En Gerçekçi Plan...",sarcastic
zaytung,"Tahliye, Takipsizlik ve Erişim Engelleme Kararlarının Mahkeme Çıkış Fiyatına Bu Gece Yarısından İtibaren Geçerli Olmak Üzere %3.4 Oranında Zam Yapılacağı Açıklandı...",sarcastic
zaytung,"Hafızasında Yeterince Gereksiz İnternet Ünlüsü Barındıran Mine Ezgit(27), Dilan Polat'ın Kim Olduğunu Öğrenmemeye Kararlı...",sarcastic
zaytung,5000 TL Emekli İkramiyesine Hak Kazanan Muzaffer Yücep(62)'in Telefonu Dünden Beri Susmuyor: ''Meğer ne çok akrabam varmış...'',sarcastic
zaytung,İsrail'i Protesto İçin Toplanıp ''Mehmetçik Gazze'ye'' Sloganı Atan Arap Sığınmacılar: ''Biz giderdik de işte saç ekimi randevumuz var...'',sarcastic
zaytung,"Harcamalarını Düzenli Olarak Kısan Genç Bankacı, Farkında Olmadan Avcı-Toplayıcı Yaşama Geri Döndü...",sarcastic
zaytung,"Kışlık Montun Cebinden Çıkan Maske, Fırsat Verilirse Yeni Koronavirüs Varyantına Karşı da Göreve Hazır...",sarcastic
zaytung,"Maaşın Yatması ile Kira, Faturalar, Kredi Kartı Minimumu Ödemesi Arasında Geçen 4 Dakikalık Refah Döneminin Tadı Doya Doya Çıkarıldı...",sarcastic
zaytung,"İki Haftadır İç Sıkıntısıyla Boğuşan Gamze Yücek(30) Emin Olamıyor: Sonbahar Depresyonu mu, Bi Şey Retrosu mu Yoksa Normal Fakirlik mi?",sarcastic
zaytung,2003'te İptal Ettiği Ek MTV'yi 2023'te Onaylayan Anayasa Mahkemesi: ''O zaman Türkiye bu kadar iflas etmemişti. Arabanıza el koymadıklarına şükredin...'',sarcastic
zaytung,"Dün Geceden Beri 9500 TL Altı İş Görecek Cep Telefonlarını Araştıran Ezgi Kuyar(20), 4 Yıllık Telefonunun Pilini Yenilemeye Karar Verdi...",sarcastic
zaytung,"Türkiye Dolandırıcılar Birliği, Artan Gıda Fiyatları Yüzünden Kargoyla Salatalık Gönderme Uygulamasına Son Verildiğini Açıkladı...",sarcastic
zaytung,"Elektriğe Yüzde 30 Zam Geleceğini Öğrenen Araç Sahipleri, Şarj İstasyonları Önünde Uzun Kuyruklar Oluşturdu...",sarcastic
zaytung,"RTÜK, Dizilerde Sinir Krizi Geçiren Kadın Karakter Sayısına Kota Getirmeye Hazırlanıyor...",sarcastic
zaytung,"Toplu Halde Basın Açıklaması Yapmasına İzin Verilen Tek Grup Olan Suriyeli İşgalciler ve Yerli İşbirlikçilerinden, Türklere Yardım Eli: ''Bir sıkıntınız varsa iletin, duyurulmasında yardımcı oluruz...''",sarcastic
zaytung,"İki Yıllık Aradan Sonra Eris Varyantı Duyurusuyla Ekranlara Dönen Fahrettin Koca: ''Siz de özlediniz, itiraf edin...''",sarcastic
zaytung,"iPhone 15'in Türkiye'de 1800 Dolar Olduğunu Öğrenen Apple Yönetim Kurulu, ''Biz niye enayi gibi 1000 Dolar'a satıyoruz?'' Gündemiyle Toplandı...",sarcastic
zaytung,"Milli Eğitim Bakanlığı, Tuvalet Kağıdını Bile Velilerin Aldığı Fakirlikten Kırılan Okulları, Aç Öğrencileri, Kirasını Ödeyemeyen Öğretmenleri ve Altın Varaklı Makam Odalarına Kurulmuş Tarikatçı Müdürleriyle Yeni Öğretim Yılına Hazır...",sarcastic
zaytung,İçişleri Bakanı'ndan Artan Suç Olaylarıyla İlgili Rahatlatan Açıklama: ''Araplara vatandaşlık satışına henüz olumsuz bir yansıması olmadı...'',sarcastic
zaytung,"Özel Beybihan Üniversitesi, Müfredatına Eklediği ''AB Pasaportlu Eş Bulma'' Dersiyle Gençleri Geleceğe Hazırlıyor...",sarcastic
zaytung,Ücret Artışlarının Artık Hedeflenen Enflasyona Göre Yapılacağını Açıklayan Bakan Şimşek: ''Hedefimiz de tek haneli enflasyon olduğuna göre...'',sarcastic
zaytung,"Telefonda Kendisini Hakim ve Savcı Olarak Tanıtan Dolandırıcılar Yüksek Kurulu (HSDYK), Bundan Böyle Kendilerini ''Taksici'' Olarak Tanıtacaklarını Duyurdu: ''Daha itibarlı bir meslek...''",sarcastic
zaytung,"Çarşıda Pazarda Gördüğü Fiyatların Gerçekliğinden Uzun Süredir Şüphelenen H.E (32), Şizofreni Teşhisi ile Derin Bir Oh Çekti...",sarcastic
zaytung,Yıllar Sonra Gerçek Enflasyonu Açıklama İzni Alınca Gaza Gelip ENAG'ı da Geçen TÜİK: ''Galibiyete susamışız...'',sarcastic
zaytung,"AK Parti ve Yeniden Refah Partisi Teşkilatları, Milli Voleybolcu Linçlerken Yanlışlıkla Ebrar Sitesi Katliamına Dikkat Çekilmemesi Konusunda Uyarıldı...",sarcastic
zaytung,İç Savaş Tehlikesi Beliren Burkina Faso'da Türkiye Büyükelçisi Dışişlerine Çağrıldı: ''Ocak - Şubat dönemi için 2 milyon mültecilik rezervasyon yaptıracaktık...'',sarcastic
zaytung,"Birkaç Ay Sonra Serbest Kalacak Olan Uşşaki Şeyhi Şağban, Af Yasasının Mimarı AKP'li ve MHP'li Vekillere Vefa Borcunu Ödemek İstiyor: ''Ücretsiz ilim dersleri için çocuklarınızı dergahıma bekliyorum...''",sarcastic
zaytung,Döviz Satışıyla Kura Müdahale İddialarını Yalanlayan Hazine ve Maliye Bakanı Mehmet Şimşek'ten Pamukkale Travertenleri Örneği: ''Merdiven formasyonu doğal yollarla da oluşabiliyor...'',sarcastic
zaytung,Bir Tutkunun Ötesinde: Striptik Direği ve Boru Sanayi A.Ş. Halka Arza Hazırlanıyor..,sarcastic
zaytung,İstanbul'da Kaçak Diktiği Plazanın Kapısına Güvenlik Görevlisi Olarak Türk Polislerini Dizen Arap Firmasından Açıklama: ''Eniştenizle dayınız öpüşse daha mı iyiydi?'',sarcastic
zaytung,"Eylül'de Türkiye'ye Gelecek Olan IMF Heyeti, Aralarında Kimin ''Sizi biz bile kurtaramayız'' Diyeceğine Çöp Çekerek Karar Verecek...",sarcastic
zaytung,KPSS Sonuçlarının Açıklanmasının Ardından AKP İlçe Başkanını Tanıyan Bir Tanıdık Bulma Etabına Geçildi...,sarcastic
zaytung,Beslenme ve Diyetetik Bölümlerinde Influencerlık Dersi Zorunlu Hale Getiriliyor...,sarcastic
zaytung,"Özel Okul Ücreti Yıllık 160.000 TL'ye Çıkan Efe Gülruz(7), Ailesi Tarafından 2. El İlan Sitesine Kondu: ''Satsak o kadar ediyor mu görmek istedik...''",sarcastic
zaytung,Yatırım Görüşmeleri İçin Japonya'ya Gideceğini Söyleyen Mehmet Şimşek'in Tek Yön Bilet Aldığı İddiası Piyasalarda Tedirginlik Yarattı...,sarcastic
zaytung,"Ekonomik Krizle Boğuşan Zimbabve Hükümeti, 30 Kişilik Profesyonel Dilenci Kadrosu İle Dünya Turuna Çıkmaya Hazırlanıyor. Hedef: Zimbabve Yüzyılı...",sarcastic
zaytung,"Yabancı Uyruklu Binlerce Katil, Hırsız, Uyuşturucu Satıcısı, Tecavüzcü ve Çocuk Tacizcisinin Afla Serbest Bırakıldığını Öğrenen Türkiye Şokta: ''Onlar tutuklanıyor muydu ki?''",sarcastic
zaytung,Rapor: Meteor Yağmurunu ''Şunların Biri Kafama Düşse de Kurtulsam'' Beklentisiyle İzleyenlerin Sayısı Geçen Yılın Aynı Dönemine Göre %39 Arttı...,sarcastic
zaytung,"Ümraniye'de 2+1 Daire Alma Umudunu Tamamen Yitiren Serkan Çurhacı(44), Rotayı İspanya Açıklarında 600 Metrekarelik Bir Adaya Çevirdi...",sarcastic
zaytung,''Gabar'da çok kaliteli petrol bulundu'' İddialarının Ardından Benzin Fiyatının 3 Ayda 2 Katına Çıkmasına Enerji Bakanlığı Açıklık Getirdi: ''Kaliteyi ucuza alamazsınız...'',sarcastic
zaytung,"Yaşam Standartları 4 Yıl İçinde Balayı Villası'ndan Çadır Tatiline Gerileyen Taş Ailesi, Çadır Tatiline Övgüler Yağdırdı...",sarcastic
zaytung,Küresel Isınmayla Mücadelede Yeni Dönem: Önümüzdeki Haftadan İtibaren Hava Sıcaklıkları TÜİK Tarafından Açıklanacak...,sarcastic
zaytung,"Kamuoyunu Gereksiz Yere Meşgul Etmemek İçin, Bundan Böyle Benzine Zam Gelmeyen Günler Duyurulacak...",sarcastic
zaytung,"Ekonomide Düşündüren Tablo: 10 Sene Öncesine Kadar Bulgaristan'dan Gelen Aramalarla Dolandırılan Türkiye, Pakistan Seviyesine Kadar Geriledi...",sarcastic
